myindex,sum
20160304_CF,0.0
20160304_CS,-160.0
20160304_CU,77400.0
20160304_FG,6850.0
20160304_HC,15350.0
20160304_I,11500.0
20160304_J,-1700.0
20160304_JD,710.0
20160304_JM,-8820.0
20160304_L,-7575.0
20160304_M,-150.0
20160304_MA,2250.0
20160304_NI,25800.0
20160304_OI,-2340.0
20160304_PP,7715.0
20160304_RB,2330.0
20160304_RM,0.0
20160304_RU,94250.0
20160304_SR,8350.0
20160304_TA,8980.0
20160304_YY,8480.0
20160304_ZC,6420.0
20160304_ZN,4800.0
20160304_p,11260.0
20160307_A,-10130.0
20160307_AG,220.0
20160307_AL,-2975.0
20160307_BU,-200.0
20160307_C,90.0
20160307_CF,0.0
20160307_CS,-20.0
20160307_CU,-35450.0
20160307_FG,14840.0
20160307_HC,21440.0
20160307_I,11200.0
20160307_J,35500.0
20160307_JD,-310.0
20160307_JM,24930.0
20160307_L,-1650.0
20160307_M,0.0
20160307_MA,470.0
20160307_NI,604.0
20160307_OI,180.0
20160307_PP,-5260.0
20160307_RB,9660.0
20160307_RM,0.0
20160307_RU,-28750.0
20160307_SR,-14790.0
20160307_TA,1040.0
20160307_YY,4240.0
20160307_ZC,12680.0
20160307_ZN,-3200.0
20160307_p,6820.0
20160308_A,0.0
20160308_AG,-995.0
20160308_AL,-12250.0
20160308_BU,380.0
20160308_C,0.0
20160308_CF,0.0
20160308_CS,-600.0
20160308_CU,-27100.0
20160308_FG,-9210.0
20160308_HC,-9030.0
20160308_I,-4550.0
20160308_J,-21450.0
20160308_JD,-285.0
20160308_JM,-21240.0
20160308_L,-1425.0
20160308_M,-190.0
20160308_MA,-1540.0
20160308_NI,-15186.0
20160308_OI,-2880.0
20160308_PP,0.0
20160308_RB,-4350.0
20160308_RM,0.0
20160308_RU,0.0
20160308_SR,1030.0
20160308_TA,-6290.0
20160308_YY,-12260.0
20160308_ZC,-10440.0
20160308_ZN,0.0
20160308_p,-13340.0
20160309_A,0.0
20160309_AG,0.0
20160309_AL,-700.0
20160309_BU,-260.0
20160309_C,-10.0
20160309_CF,0.0
20160309_CS,-480.0
20160309_CU,0.0
20160309_FG,0.0
20160309_HC,0.0
20160309_I,-300.0
20160309_J,0.0
20160309_JD,0.0
20160309_JM,0.0
20160309_L,-2750.0
20160309_M,60.0
20160309_MA,640.0
20160309_NI,0.0
20160309_OI,3020.0
20160309_PP,210.0
20160309_RB,0.0
20160309_RM,0.0
20160309_RU,0.0
20160309_SR,-1760.0
20160309_TA,0.0
20160309_YY,5340.0
20160309_ZC,0.0
20160309_ZN,-600.0
20160309_p,20.0
20160310_A,0.0
20160310_AG,0.0
20160310_AL,550.0
20160310_BU,-80.0
20160310_C,170.0
20160310_CF,0.0
20160310_CS,-710.0
20160310_CU,0.0
20160310_FG,0.0
20160310_HC,0.0
20160310_I,-1250.0
20160310_J,0.0
20160310_JD,0.0
20160310_JM,0.0
20160310_L,-1900.0
20160310_M,990.0
20160310_MA,-340.0
20160310_NI,0.0
20160310_OI,1000.0
20160310_PP,-460.0
20160310_RB,0.0
20160310_RM,0.0
20160310_RU,-800.0
20160310_SR,-5340.0
20160310_TA,0.0
20160310_YY,3280.0
20160310_ZC,0.0
20160310_ZN,50.0
20160310_p,-1560.0
20160311_A,0.0
20160311_AG,-6055.0
20160311_AL,-500.0
20160311_BU,-80.0
20160311_C,-370.0
20160311_CF,0.0
20160311_CS,-4870.0
20160311_CU,0.0
20160311_FG,-890.0
20160311_HC,-90.0
20160311_I,0.0
20160311_J,-3300.0
20160311_JD,15.0
20160311_JM,0.0
20160311_L,1350.0
20160311_M,-1030.0
20160311_MA,0.0
20160311_NI,0.0
20160311_OI,9800.0
20160311_PP,285.0
20160311_RB,0.0
20160311_RM,0.0
20160311_RU,-2700.0
20160311_SR,-4090.0
20160311_TA,0.0
20160311_YY,11240.0
20160311_ZC,0.0
20160311_ZN,-700.0
20160311_p,8180.0
20160314_A,0.0
20160314_AG,-3720.0
20160314_AL,-5750.0
20160314_BU,-120.0
20160314_C,-10.0
20160314_CF,25.0
20160314_CS,-1100.0
20160314_CU,-5950.0
20160314_FG,430.0
20160314_HC,870.0
20160314_I,-5250.0
20160314_J,-200.0
20160314_JD,220.0
20160314_JM,0.0
20160314_L,4400.0
20160314_M,-160.0
20160314_MA,-60.0
20160314_NI,2338.0
20160314_OI,-2620.0
20160314_PP,180.0
20160314_RB,0.0
20160314_RM,30.0
20160314_RU,-5600.0
20160314_SR,4070.0
20160314_TA,310.0
20160314_YY,-7380.0
20160314_ZC,-60.0
20160314_ZN,-1925.0
20160314_p,-5640.0
20160315_A,400.0
20160315_AG,-20.0
20160315_AL,3075.0
20160315_AU,-4900.04
20160315_BU,-1520.0
20160315_C,-110.0
20160315_CF,25.0
20160315_CS,2210.0
20160315_CU,-1200.0
20160315_FG,510.0
20160315_HC,590.0
20160315_I,2100.0
20160315_J,-2750.0
20160315_JD,150.0
20160315_JM,-1050.0
20160315_L,-3475.0
20160315_M,510.0
20160315_MA,20.0
20160315_NI,1676.0
20160315_OI,-340.0
20160315_PP,-1695.0
20160315_RB,0.0
20160315_RM,260.0
20160315_RU,-4400.0
20160315_SR,-2310.0
20160315_TA,-300.0
20160315_YY,-2320.0
20160315_ZC,-480.0
20160315_ZN,1475.0
20160315_p,-8700.0
20160316_A,-20.0
20160316_AG,-3330.0
20160316_AL,-2400.0
20160316_BU,3640.0
20160316_C,-30.0
20160316_CF,-50.0
20160316_CS,1120.0
20160316_CU,-19400.0
20160316_FG,-180.0
20160316_HC,-1160.0
20160316_I,-500.0
20160316_J,-900.0
20160316_JD,5.0
20160316_JM,-600.0
20160316_L,2600.0
20160316_M,-370.0
20160316_MA,-260.0
20160316_NI,-3800.0
20160316_OI,3080.0
20160316_PP,1080.0
20160316_RB,0.0
20160316_RM,-120.0
20160316_RU,-1500.0
20160316_SR,4380.0
20160316_TA,-730.0
20160316_YY,0.0
20160316_ZC,-20.0
20160316_ZN,5375.0
20160316_p,-3120.0
20160317_A,-260.0
20160317_AG,8815.0
20160317_AL,-2200.0
20160317_BU,4440.0
20160317_C,-70.0
20160317_CF,100.0
20160317_CS,2420.0
20160317_CU,22900.0
20160317_FG,-70.0
20160317_HC,530.0
20160317_I,0.0
20160317_J,1350.0
20160317_JD,425.0
20160317_JM,-210.0
20160317_L,1300.0
20160317_M,-400.0
20160317_MA,2600.0
20160317_NI,-1920.0
20160317_OI,7600.0
20160317_PP,4795.0
20160317_RB,0.0
20160317_RM,-120.0
20160317_RU,6400.0
20160317_SR,5500.0
20160317_TA,1210.0
20160317_YY,4320.0
20160317_ZC,-180.0
20160317_ZN,2450.0
20160317_p,11660.0
20160318_A,-300.0
20160318_AG,-7790.0
20160318_AL,1550.0
20160318_BU,-1820.0
20160318_C,2080.0
20160318_CF,1950.0
20160318_CS,-3740.0
20160318_CU,-4800.0
20160318_FG,-1350.0
20160318_HC,810.0
20160318_I,2300.0
20160318_J,9750.0
20160318_JD,-450.0
20160318_JM,420.0
20160318_L,125.0
20160318_M,-1240.0
20160318_MA,1020.0
20160318_NI,-7872.0
20160318_OI,-2560.0
20160318_PP,-300.0
20160318_RB,0.0
20160318_RM,-350.0
20160318_RU,-8050.0
20160318_SR,970.0
20160318_TA,-360.0
20160318_YY,-2500.0
20160318_ZC,480.0
20160318_ZN,6650.0
20160318_p,-5080.0
20160321_A,-700.0
20160321_AG,-240.0
20160321_AL,4300.0
20160321_BU,-180.0
20160321_C,1100.0
20160321_CF,1200.0
20160321_CS,4000.0
20160321_CU,8850.0
20160321_FG,1060.0
20160321_HC,640.0
20160321_I,-2050.0
20160321_J,-5800.0
20160321_JD,-20.0
20160321_JM,-2550.0
20160321_L,175.0
20160321_M,660.0
20160321_MA,1040.0
20160321_NI,-2900.0
20160321_OI,7900.0
20160321_PP,140.0
20160321_RB,0.0
20160321_RM,250.0
20160321_RU,-400.0
20160321_SR,5550.0
20160321_TA,-230.0
20160321_YY,3220.0
20160321_ZC,1780.0
20160321_ZN,-650.0
20160321_p,12100.0
20160322_A,510.0
20160322_AG,-350.0
20160322_AL,350.0
20160322_BU,0.0
20160322_C,-180.0
20160322_CF,-500.0
20160322_CS,850.0
20160322_CU,9950.0
20160322_FG,-2150.0
20160322_HC,-430.0
20160322_I,0.0
20160322_J,0.0
20160322_JD,965.0
20160322_JM,0.0
20160322_L,-1075.0
20160322_M,2470.0
20160322_MA,-890.0
20160322_NI,-7792.0
20160322_OI,2400.0
20160322_PP,-900.0
20160322_RB,0.0
20160322_RM,1550.0
20160322_RU,-4600.0
20160322_SR,3380.0
20160322_TA,360.0
20160322_YY,320.0
20160322_ZC,-4140.0
20160322_ZN,2000.0
20160322_p,5180.0
20160323_A,-570.0
20160323_AG,1190.0
20160323_AL,-450.0
20160323_BU,740.0
20160323_C,-1020.0
20160323_CF,850.0
20160323_CS,-2240.0
20160323_CU,-57200.0
20160323_FG,80.0
20160323_HC,-1700.0
20160323_I,0.0
20160323_J,-4050.0
20160323_JD,-995.0
20160323_JM,-6750.0
20160323_L,0.0
20160323_M,-2440.0
20160323_MA,0.0
20160323_NI,-3440.0
20160323_OI,-9560.0
20160323_PP,-10.0
20160323_RB,-270.0
20160323_RM,-1460.0
20160323_RU,-6700.0
20160323_SR,-7540.0
20160323_TA,-170.0
20160323_YY,-4340.0
20160323_ZC,-140.0
20160323_ZN,-1175.0
20160323_p,-11540.0
20160324_A,470.0
20160324_AG,-150.0
20160324_AL,8675.0
20160324_AU,0.0
20160324_BU,60.0
20160324_C,-2020.0
20160324_CF,-1300.0
20160324_CS,-600.0
20160324_CU,-15750.0
20160324_FG,40.0
20160324_HC,-400.0
20160324_I,0.0
20160324_J,-450.0
20160324_JD,1605.0
20160324_JM,-150.0
20160324_L,-750.0
20160324_M,2700.0
20160324_MA,0.0
20160324_NI,-3052.0
20160324_OI,-160.0
20160324_PP,0.0
20160324_RB,-350.0
20160324_RM,1560.0
20160324_RU,-1600.0
20160324_SR,890.0
20160324_TA,10.0
20160324_YY,-300.0
20160324_ZC,0.0
20160324_ZN,-475.0
20160324_p,-120.0
20160325_A,40.0
20160325_AG,150.0
20160325_AL,4950.0
20160325_BU,-140.0
20160325_C,4540.0
20160325_CF,0.0
20160325_CS,3230.0
20160325_CU,-7150.0
20160325_FG,80.0
20160325_HC,-190.0
20160325_I,0.0
20160325_J,-100.0
20160325_JD,-85.0
20160325_JM,-1290.0
20160325_L,-800.0
20160325_M,960.0
20160325_MA,0.0
20160325_NI,-382.0
20160325_OI,660.0
20160325_PP,-275.0
20160325_RB,30.0
20160325_RM,430.0
20160325_RU,-100.0
20160325_SR,3780.0
20160325_TA,-1460.0
20160325_YY,-220.0
20160325_ZC,0.0
20160325_ZN,500.0
20160325_p,3420.0
20160328_A,-1220.0
20160328_AG,-50.0
20160328_AL,7650.0
20160328_BU,0.0
20160328_C,2900.0
20160328_CF,-250.0
20160328_CS,1580.0
20160328_CU,-800.0
20160328_FG,-860.0
20160328_HC,-3740.0
20160328_I,200.0
20160328_J,-17400.0
20160328_JD,-560.0
20160328_JM,-2400.0
20160328_L,2200.0
20160328_M,-2690.0
20160328_MA,380.0
20160328_NI,-6096.0
20160328_OI,-700.0
20160328_PP,-1020.0
20160328_RB,-2790.0
20160328_RM,-1540.0
20160328_RU,-5500.0
20160328_SR,-2460.0
20160328_TA,1080.0
20160328_YY,1380.0
20160328_ZC,300.0
20160328_ZN,-1875.0
20160328_p,3220.0
20160329_A,-160.0
20160329_AG,-1170.0
20160329_AL,-5275.0
20160329_BU,20.0
20160329_C,-1980.0
20160329_CF,1100.0
20160329_CS,-1010.0
20160329_CU,19600.0
20160329_FG,-100.0
20160329_HC,760.0
20160329_I,300.0
20160329_J,-500.0
20160329_JD,-200.0
20160329_JM,30.0
20160329_L,3150.0
20160329_M,-780.0
20160329_MA,80.0
20160329_NI,18474.0
20160329_OI,-1180.0
20160329_PP,-1125.0
20160329_RB,880.0
20160329_RM,0.0
20160329_RU,19200.0
20160329_SR,-4210.0
20160329_TA,-3540.0
20160329_YY,-1420.0
20160329_ZC,-3280.0
20160329_ZN,5700.0
20160329_p,440.0
20160330_A,2190.0
20160330_AG,965.0
20160330_AL,225.0
20160330_BU,-20.0
20160330_C,1720.0
20160330_CF,-900.0
20160330_CS,1100.0
20160330_CU,51250.0
20160330_FG,-180.0
20160330_HC,-100.0
20160330_I,-50.0
20160330_J,-600.0
20160330_JD,-395.0
20160330_JM,-1410.0
20160330_L,175.0
20160330_M,-1010.0
20160330_MA,100.0
20160330_NI,6450.0
20160330_OI,-140.0
20160330_PP,-1170.0
20160330_RB,30.0
20160330_RM,0.0
20160330_RU,7900.0
20160330_SR,-680.0
20160330_TA,850.0
20160330_YY,-4060.0
20160330_ZC,-4500.0
20160330_ZN,650.0
20160330_p,-4460.0
20160331_A,2190.0
20160331_AG,-910.0
20160331_AL,5225.0
20160331_BU,0.0
20160331_C,490.0
20160331_CF,1425.0
20160331_CS,1050.0
20160331_CU,-19650.0
20160331_FG,70.0
20160331_HC,-640.0
20160331_I,-1150.0
20160331_J,17300.0
20160331_JD,85.0
20160331_JM,7170.0
20160331_L,-6025.0
20160331_M,110.0
20160331_MA,220.0
20160331_NI,5940.0
20160331_OI,-440.0
20160331_PP,-7150.0
20160331_RB,-910.0
20160331_RM,0.0
20160331_RU,-5750.0
20160331_SR,-1310.0
20160331_TA,10850.0
20160331_YY,-1520.0
20160331_ZC,-3200.0
20160331_ZN,250.0
20160331_p,-980.0
20160401_A,1900.0
20160401_AG,-235.0
20160401_AL,825.0
20160401_BU,0.0
20160401_C,-1090.0
20160401_CF,-800.0
20160401_CS,-710.0
20160401_CU,29700.0
20160401_FG,-1050.0
20160401_HC,4610.0
20160401_I,-50.0
20160401_J,10650.0
20160401_JD,-960.0
20160401_JM,60.0
20160401_L,-2975.0
20160401_M,-500.0
20160401_MA,560.0
20160401_NI,11840.0
20160401_OI,920.0
20160401_PP,3055.0
20160401_RB,-400.0
20160401_RM,0.0
20160401_RU,0.0
20160401_SR,-1210.0
20160401_TA,-12290.0
20160401_YY,14580.0
20160401_ZC,-3040.0
20160401_ZN,5675.0
20160401_p,1160.0
20160405_A,4120.0
20160405_AG,-1780.0
20160405_AL,675.0
20160405_BU,-1500.0
20160405_C,260.0
20160405_CF,-1450.0
20160405_CS,-1820.0
20160405_CU,-6250.0
20160405_FG,-1110.0
20160405_HC,4460.0
20160405_I,-6750.0
20160405_J,-4200.0
20160405_JD,2190.0
20160405_JM,2250.0
20160405_L,1425.0
20160405_M,-330.0
20160405_MA,-960.0
20160405_NI,-10970.0
20160405_OI,-11820.0
20160405_PP,-90.0
20160405_RB,80.0
20160405_RM,0.0
20160405_RU,1200.0
20160405_SR,2740.0
20160405_TA,-150.0
20160405_YY,-11340.0
20160405_ZC,-4200.0
20160405_ZN,900.0
20160405_p,-4240.0
20160406_A,-570.0
20160406_AG,150.0
20160406_AL,-3175.0
20160406_BU,100.0
20160406_C,-370.0
20160406_CF,2300.0
20160406_CS,0.0
20160406_CU,-10350.0
20160406_FG,3040.0
20160406_HC,1630.0
20160406_I,-1500.0
20160406_J,-1900.0
20160406_JD,2785.0
20160406_JM,-4530.0
20160406_L,900.0
20160406_M,-1230.0
20160406_MA,-1290.0
20160406_NI,-2600.0
20160406_OI,-1820.0
20160406_PP,-640.0
20160406_RB,-20.0
20160406_RM,-130.0
20160406_RU,0.0
20160406_SR,1610.0
20160406_TA,-110.0
20160406_YY,-1660.0
20160406_ZC,12140.0
20160406_ZN,-12625.0
20160406_p,-1540.0
20160407_A,760.0
20160407_AG,-865.0
20160407_AL,3375.0
20160407_BU,-40.0
20160407_C,380.0
20160407_CF,-1350.0
20160407_CS,110.0
20160407_CU,73400.0
20160407_FG,220.0
20160407_HC,6830.0
20160407_I,-1400.0
20160407_J,9000.0
20160407_JD,-2965.0
20160407_JM,-1440.0
20160407_L,3625.0
20160407_M,-20.0
20160407_MA,-1330.0
20160407_NI,0.0
20160407_OI,-8620.0
20160407_PP,3760.0
20160407_RB,-110.0
20160407_RM,40.0
20160407_RU,-7100.0
20160407_SR,-1870.0
20160407_TA,450.0
20160407_YY,2400.0
20160407_ZC,8780.0
20160407_ZN,22950.0
20160407_p,4060.0
20160408_A,-1660.0
20160408_AG,-4605.0
20160408_AL,-1375.0
20160408_BU,700.0
20160408_C,90.0
20160408_CF,200.0
20160408_CS,280.0
20160408_CU,-8800.0
20160408_FG,1600.0
20160408_HC,9950.0
20160408_I,-5550.0
20160408_J,20200.0
20160408_JD,5650.0
20160408_JM,450.0
20160408_L,-1325.0
20160408_M,-3160.0
20160408_MA,-2860.0
20160408_NI,-1932.0
20160408_OI,-9200.0
20160408_PP,-1170.0
20160408_RB,3170.0
20160408_RM,-2560.0
20160408_RU,3400.0
20160408_SR,-4960.0
20160408_TA,-310.0
20160408_YY,-3300.0
20160408_ZC,340.0
20160408_ZN,1475.0
20160408_p,-460.0
20160411_A,-760.0
20160411_AG,4950.0
20160411_AL,-900.0
20160411_BU,-160.0
20160411_C,-960.0
20160411_CF,7850.0
20160411_CS,-360.0
20160411_CU,12100.0
20160411_FG,1920.0
20160411_HC,5450.0
20160411_I,12450.0
20160411_J,18700.0
20160411_JD,1330.0
20160411_JM,4290.0
20160411_L,-1250.0
20160411_M,2820.0
20160411_MA,-3960.0
20160411_NI,-782.0
20160411_OI,2180.0
20160411_PP,-50.0
20160411_RB,1950.0
20160411_RM,3400.0
20160411_RU,6000.0
20160411_SR,2730.0
20160411_TA,-10.0
20160411_YY,-12960.0
20160411_ZC,6440.0
20160411_ZN,-16675.0
20160411_p,-4440.0
20160412_A,-790.0
20160412_AG,5715.0
20160412_AL,15675.0
20160412_BU,0.0
20160412_C,-390.0
20160412_CF,1800.0
20160412_CS,2410.0
20160412_CU,-76500.0
20160412_FG,5100.0
20160412_HC,1930.0
20160412_I,11650.0
20160412_J,36550.0
20160412_JD,6395.0
20160412_JM,10020.0
20160412_L,-2075.0
20160412_M,8280.0
20160412_MA,-7250.0
20160412_NI,12010.0
20160412_OI,7760.0
20160412_PP,0.0
20160412_RB,3970.0
20160412_RM,7650.0
20160412_RU,43550.0
20160412_SR,-5260.0
20160412_TA,-5490.0
20160412_YY,-9060.0
20160412_ZC,7980.0
20160412_ZN,-2325.0
20160412_p,-5380.0
20160413_A,0.0
20160413_AG,-990.0
20160413_AL,100.0
20160413_BU,-240.0
20160413_C,540.0
20160413_CF,8900.0
20160413_CS,-1560.0
20160413_CU,600.0
20160413_FG,-1100.0
20160413_HC,-2570.0
20160413_I,4400.0
20160413_J,-2300.0
20160413_JD,-1850.0
20160413_JM,-2340.0
20160413_L,375.0
20160413_M,6380.0
20160413_MA,-1380.0
20160413_NI,-1000.0
20160413_OI,3180.0
20160413_PP,0.0
20160413_RB,-800.0
20160413_RM,1890.0
20160413_RU,-1600.0
20160413_SR,-1040.0
20160413_TA,-2400.0
20160413_YY,4580.0
20160413_ZC,27180.0
20160413_ZN,42525.0
20160413_p,3540.0
20160414_A,0.0
20160414_AG,540.0
20160414_AL,-4875.0
20160414_BU,0.0
20160414_C,10.0
20160414_CF,-200.0
20160414_CS,0.0
20160414_CU,0.0
20160414_FG,520.0
20160414_HC,1360.0
20160414_I,-3100.0
20160414_J,0.0
20160414_JD,155.0
20160414_JM,0.0
20160414_L,-6025.0
20160414_M,-1840.0
20160414_MA,820.0
20160414_NI,0.0
20160414_OI,540.0
20160414_PP,-760.0
20160414_RB,0.0
20160414_RM,-2080.0
20160414_RU,0.0
20160414_SR,-1720.0
20160414_TA,5350.0
20160414_YY,-2160.0
20160414_ZC,-400.0
20160414_ZN,1450.0
20160414_p,-1960.0
20160415_A,0.0
20160415_AG,2520.0
20160415_AL,2750.0
20160415_BU,0.0
20160415_C,-190.0
20160415_CF,-100.0
20160415_CS,0.0
20160415_CU,-500.0
20160415_FG,-410.0
20160415_HC,-1610.0
20160415_I,0.0
20160415_J,0.0
20160415_JD,-250.0
20160415_JM,-2160.0
20160415_L,-1800.0
20160415_M,4700.0
20160415_MA,-390.0
20160415_NI,0.0
20160415_OI,-8860.0
20160415_PP,-100.0
20160415_RB,0.0
20160415_RM,660.0
20160415_RU,0.0
20160415_SR,7930.0
20160415_TA,-3760.0
20160415_YY,-5100.0
20160415_ZC,-25100.0
20160415_ZN,-25.0
20160415_p,-2400.0
20160418_A,1380.0
20160418_AG,-540.0
20160418_AL,1075.0
20160418_BU,0.0
20160418_C,80.0
20160418_CF,0.0
20160418_CS,0.0
20160418_CU,-1200.0
20160418_FG,10.0
20160418_HC,3780.0
20160418_I,-200.0
20160418_J,-250.0
20160418_JD,445.0
20160418_JM,990.0
20160418_L,-1325.0
20160418_M,1640.0
20160418_MA,520.0
20160418_NI,3048.0
20160418_OI,-2440.0
20160418_PP,430.0
20160418_RB,1830.0
20160418_RM,1560.0
20160418_RU,0.0
20160418_SR,7450.0
20160418_TA,-280.0
20160418_YY,2340.0
20160418_ZC,40.0
20160418_ZN,0.0
20160418_p,17240.0
20160419_A,3940.0
20160419_AG,34325.0
20160419_AL,4475.0
20160419_BU,-2220.0
20160419_C,490.0
20160419_CF,0.0
20160419_CS,0.0
20160419_CU,6350.0
20160419_FG,-340.0
20160419_HC,7150.0
20160419_I,0.0
20160419_J,0.0
20160419_JD,2335.0
20160419_JM,-750.0
20160419_L,3250.0
20160419_M,12270.0
20160419_MA,-1120.0
20160419_NI,-9824.0
20160419_OI,5120.0
20160419_PP,965.0
20160419_RB,3920.0
20160419_RM,6480.0
20160419_RU,5350.0
20160419_SR,-6530.0
20160419_TA,-1190.0
20160419_YY,5900.0
20160419_ZC,-2040.0
20160419_ZN,-2750.0
20160419_p,10120.0
20160420_A,7140.0
20160420_AG,-4965.0
20160420_AL,17675.0
20160420_BU,-640.0
20160420_C,1340.0
20160420_CF,0.0
20160420_CS,0.0
20160420_CU,5700.0
20160420_FG,370.0
20160420_HC,-1310.0
20160420_I,0.0
20160420_J,0.0
20160420_JD,-645.0
20160420_JM,-1710.0
20160420_L,-5550.0
20160420_M,9090.0
20160420_MA,370.0
20160420_NI,-10702.0
20160420_OI,11200.0
20160420_PP,-1735.0
20160420_RB,4870.0
20160420_RM,7550.0
20160420_RU,-9300.0
20160420_SR,14240.0
20160420_TA,10550.0
20160420_YY,15360.0
20160420_ZC,600.0
20160420_ZN,-900.0
20160420_p,9940.0
20160421_A,2730.0
20160421_AG,0.0
20160421_AL,23000.0
20160421_BU,0.0
20160421_C,-720.0
20160421_CF,0.0
20160421_CS,0.0
20160421_CU,11700.0
20160421_FG,-340.0
20160421_HC,0.0
20160421_I,0.0
20160421_J,0.0
20160421_JD,-425.0
20160421_JM,360.0
20160421_L,4125.0
20160421_M,-4440.0
20160421_MA,-1770.0
20160421_NI,-1180.0
20160421_OI,-2800.0
20160421_PP,-1320.0
20160421_RB,-1930.0
20160421_RM,-5370.0
20160421_RU,0.0
20160421_SR,-23230.0
20160421_TA,-6660.0
20160421_YY,-9500.0
20160421_ZC,80.0
20160421_ZN,1875.0
20160421_p,-10580.0
20160422_A,-1690.0
20160422_AG,0.0
20160422_AL,26600.0
20160422_BU,0.0
20160422_C,-70.0
20160422_CF,0.0
20160422_CS,0.0
20160422_CU,11950.0
20160422_FG,-430.0
20160422_HC,0.0
20160422_I,0.0
20160422_J,0.0
20160422_JD,-10.0
20160422_JM,-3360.0
20160422_L,-2125.0
20160422_M,-540.0
20160422_MA,-60.0
20160422_NI,-910.0
20160422_OI,-200.0
20160422_PP,465.0
20160422_RB,-30.0
20160422_RM,-100.0
20160422_RU,0.0
20160422_SR,2260.0
20160422_TA,-140.0
20160422_YY,-260.0
20160422_ZC,-1920.0
20160422_ZN,-950.0
20160422_p,-160.0
20160425_A,-360.0
20160425_AG,0.0
20160425_AL,-10075.0
20160425_BU,0.0
20160425_C,0.0
20160425_CF,0.0
20160425_CS,0.0
20160425_CU,-7600.0
20160425_FG,-10.0
20160425_HC,0.0
20160425_I,0.0
20160425_J,0.0
20160425_JD,0.0
20160425_JM,3060.0
20160425_L,0.0
20160425_M,0.0
20160425_MA,360.0
20160425_NI,-1560.0
20160425_OI,0.0
20160425_PP,2885.0
20160425_RB,0.0
20160425_RM,0.0
20160425_RU,0.0
20160425_SR,-4420.0
20160425_TA,470.0
20160425_YY,0.0
20160425_ZC,-960.0
20160425_ZN,-1225.0
20160425_p,0.0
20160426_A,-970.0
20160426_AG,0.0
20160426_AL,2700.0
20160426_BU,0.0
20160426_C,0.0
20160426_CF,0.0
20160426_CS,0.0
20160426_CU,-23000.0
20160426_FG,-50.0
20160426_HC,0.0
20160426_I,0.0
20160426_J,0.0
20160426_JD,0.0
20160426_JM,-4590.0
20160426_L,0.0
20160426_M,0.0
20160426_MA,-630.0
20160426_NI,-1170.0
20160426_OI,-740.0
20160426_PP,-1420.0
20160426_RB,0.0
20160426_RM,0.0
20160426_RU,0.0
20160426_SR,280.0
20160426_TA,-180.0
20160426_YY,-180.0
20160426_ZC,-2460.0
20160426_ZN,8500.0
20160426_p,0.0
20160427_A,1100.0
20160427_AG,-1825.0
20160427_AL,-9275.0
20160427_AU,-7250.02
20160427_BU,-11080.0
20160427_C,0.0
20160427_CF,0.0
20160427_CS,0.0
20160427_CU,-2150.0
20160427_FG,240.0
20160427_HC,0.0
20160427_I,0.0
20160427_J,0.0
20160427_JD,0.0
20160427_JM,0.0
20160427_L,0.0
20160427_M,0.0
20160427_MA,-1400.0
20160427_NI,-3102.0
20160427_OI,2460.0
20160427_PP,0.0
20160427_RB,0.0
20160427_RM,-380.0
20160427_RU,13850.0
20160427_SR,7950.0
20160427_TA,0.0
20160427_YY,3760.0
20160427_ZC,-40.0
20160427_ZN,-11400.0
20160427_p,0.0
20160428_A,710.0
20160428_AG,2955.0
20160428_AL,-175.0
20160428_AU,53899.97
20160428_BU,780.0
20160428_C,0.0
20160428_CF,0.0
20160428_CS,0.0
20160428_CU,-3500.0
20160428_FG,-80.0
20160428_HC,0.0
20160428_I,0.0
20160428_J,0.0
20160428_JD,0.0
20160428_JM,0.0
20160428_L,0.0
20160428_M,0.0
20160428_MA,-90.0
20160428_NI,-2774.0
20160428_OI,1000.0
20160428_PP,0.0
20160428_RB,0.0
20160428_RM,-200.0
20160428_RU,5300.0
20160428_SR,8730.0
20160428_TA,0.0
20160428_YY,5580.0
20160428_ZC,0.0
20160428_ZN,-225.0
20160428_p,0.0
20160429_A,-600.0
20160429_AG,-185.0
20160429_AL,0.0
20160429_AU,66900.1
20160429_BU,1040.0
20160429_C,0.0
20160429_CF,0.0
20160429_CS,0.0
20160429_CU,1000.0
20160429_FG,760.0
20160429_HC,0.0
20160429_I,0.0
20160429_J,0.0
20160429_JD,0.0
20160429_JM,0.0
20160429_L,0.0
20160429_M,0.0
20160429_MA,-1900.0
20160429_NI,8660.0
20160429_OI,2020.0
20160429_PP,0.0
20160429_RB,0.0
20160429_RM,-900.0
20160429_RU,-2450.0
20160429_SR,-3660.0
20160429_TA,0.0
20160429_YY,1840.0
20160429_ZC,0.0
20160429_ZN,10925.0
20160429_p,0.0
20160503_A,-130.0
20160503_AG,-1100.0
20160503_AL,-6475.0
20160503_AU,-18750.14
20160503_BU,2000.0
20160503_C,0.0
20160503_CF,0.0
20160503_CS,0.0
20160503_CU,-38800.0
20160503_FG,60.0
20160503_HC,0.0
20160503_I,0.0
20160503_J,0.0
20160503_JD,0.0
20160503_JM,0.0
20160503_L,0.0
20160503_M,-1230.0
20160503_MA,2000.0
20160503_NI,15570.0
20160503_OI,-400.0
20160503_PP,-80.0
20160503_RB,0.0
20160503_RM,-1030.0
20160503_RU,-6250.0
20160503_SR,-7310.0
20160503_TA,0.0
20160503_YY,1180.0
20160503_ZC,0.0
20160503_ZN,250.0
